mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
57	55	325/2	325/2	0.25	1/16	1/16	Chord	12/16	1	2	1/16	1/16	1	1157						
57	55	651/4	651/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	1158						
57	55	163	163	0.75	3/16	3/16	Chord	12/16	1	2	3/16	1/8	3/2	1159						
57	55	164	164	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	1160						
57	55	657/4	657/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	1161						
57	55	329/2	329/2	0.5	9/16	9/16	Chord	12/16	1	2	1/8	1/8	1	1162						
57	55	649/4	649/4	0.25	0	0	Chord	12/16	2	2	1/16	1/16	1	1163						
57	55	325/2	325/2	0.25	1/16	1/16	Chord	12/16	2	2	1/16	1/16	1	1164						
57	55	651/4	651/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	1165						
57	55	163	163	0.25	3/16	3/16	Chord	12/16	2	2	1/16	1/16	1	1166						
57	55	653/4	653/4	0.25	1/4	1/4	Chord	12/16	2	2	1/16	1/16	1	1167						
57	55	327/2	327/2	0.25	5/16	5/16	Chord	12/16	2	2	1/16	1/16	1	1168						
57	55	655/4	655/4	0.25	3/8	3/8	Chord	12/16	2	2	1/16	1/16	1	1169						
57	55	164	164	0.25	7/16	7/16	Chord	12/16	2	2	1/16	1/16	1	1170						
57	55	657/4	657/4	0.25	1/2	1/2	Chord	12/16	2	2	1/16	1/16	1	1171						
57	55	329/2	329/2	0.25	9/16	9/16	Chord	12/16	2	2	1/16	1/16	1	1172						
57	55	659/4	659/4	0.25	5/8	5/8	Chord	12/16	2	2	1/16	1/16	1	1173						
57	55	165	165	0.25	11/16	11/16	Chord	12/16	2	2	1/16	1/16	1	1174						
58	56	661/4	661/4	0.25	0	0	Chord	12/16	1	1	1/16	1/16	1	1175						
58	56	331/2	331/2	0.25	1/16	1/16	Chord	12/16	1	1	1/16	1/16	1	1176						
58	56	663/4	663/4	0.25	1/8	1/8	Chord	12/16	1	1	1/16	1/16	1	1177						
58	56	166	166	0.25	3/16	3/16	Chord	12/16	1	1	1/16	1/16	1	1178						
58	56	665/4	665/4	0.25	1/4	1/4	Chord	12/16	1	1	1/16	1/16	1	1179						
58	56	333/2	333/2	0.25	5/16	5/16	Chord	12/16	1	1	1/16	1/16	1	1180						
58	56	667/4	667/4	0.75	3/8	3/8	Chord	12/16	1	1	3/16	1/8	3/2	1181						
58	56	335/2	335/2	0.5	9/16	9/16	Chord	12/16	1	1	1/8	1/8	1	1182						
58	56	663/4	663/4	0.25	1/8	1/8	Chord	12/16	1	2	1/16	1/16	1	1183						
58	56	166	166	0.5	3/16	3/16	Chord	12/16	1	2	1/8	1/8	1	1184						
58	56	333/2	333/2	0.25	5/16	5/16	Chord	12/16	1	2	1/16	1/16	1	1185						
58	56	667/4	667/4	0.25	3/8	3/8	Chord	12/16	1	2	1/16	1/16	1	1186						
58	56	167	167	0.25	7/16	7/16	Chord	12/16	1	2	1/16	1/16	1	1187						
58	56	669/4	669/4	0.25	1/2	1/2	Chord	12/16	1	2	1/16	1/16	1	1188						
58	56	335/2	335/2	0.5	9/16	9/16	Chord	12/16	1	2	1/8	1/8	1	1189						
58	56	167	167	0.5	7/16	7/16	Chord	12/16	1	3	1/8	1/8	1	1190						
58	56	335/2	335/2	0.5	9/16	9/16	Chord	12/16	1	3	1/8	1/8	1	1191						
58	56	166	166	0.5	3/16	3/16	Chord	12/16	2	1	1/8	1/8	1	1192						
58	56	333/2	333/2	0.25	5/16	5/16	Chord	12/16	2	1	1/16	1/16	1	1193						
58	56	667/4	667/4	0.25	3/8	3/8	Chord	12/16	2	1	1/16	1/16	1	1194						
58	56	167	167	0.25	7/16	7/16	Chord	12/16	2	1	1/16	1/16	1	1195						
58	56	669/4	669/4	0.25	1/2	1/2	Chord	12/16	2	1	1/16	1/16	1	1196						
58	56	335/2	335/2	0.5	9/16	9/16	Chord	12/16	2	1	1/8	1/8	1	1197						
58	56	661/4	661/4	0.5	0	0	Chord	12/16	2	2	1/8	1/8	1	1198						
58	56	663/4	663/4	0.25	1/8	1/8	Chord	12/16	2	2	1/16	1/16	1	1199						
58	56	667/4	667/4	0.75	3/8	3/8	Chord	12/16	2	2	3/16	1/8	3/2	1200						
58	56	335/2	335/2	0.5	9/16	9/16	Chord	12/16	2	2	1/8	1/8	1	1201						
